,index,ground_truth,predicted_A,highest_softmax_A,predicted_B,highest_softmax_B,predicted_C,highest_softmax_C,sparsity_A,sparsity_B,sparsity_C,corr_AB,corr_BC,corr_AC,frob_AB,frob_BC,frob_AC,cos_AB,cos_BC,cos_AC
6753,6753,1,1,0.9045661091804504,1,0.885465681552887,1,0.9107941389083862,0.736328125,0.529296875,0.4345703125,0.4071316811699449,0.42100638069086305,0.4367191294669195,1.3857902,2.3508797,1.867427,0.30679864,-0.25730848,-0.39151472
6754,6754,12,12,0.9882155656814575,12,0.984954833984375,12,0.9846867918968201,0.9052734375,0.4892578125,0.51953125,0.14859202558574353,0.019942194750584497,0.16486318794802002,1.7465514,1.7771012,0.63184196,0.09056453,0.14065874,0.10869294
6755,6755,10,10,0.5602905750274658,10,0.8719607591629028,5,0.5767300128936768,0.181640625,0.2421875,0.03125,0.7361368786286756,0.4306403891685279,0.38673976678181404,23.245535,25.57676,19.553064,0.07963629,0.08179055,0.26457858
6756,6756,25,25,0.946672797203064,25,0.9955137372016907,25,0.9599424600601196,0.3837890625,0.634765625,0.66015625,0.3007682087985595,0.1764130103193562,0.31364965569204567,4.271332,0.9573277,4.25663,0.43667918,0.306326,0.40789932
6757,6757,3,3,0.9170450568199158,3,0.9945765733718872,3,0.8280876278877258,0.3525390625,0.76953125,0.0263671875,0.299099708394995,0.027484853495773332,0.27186841944302476,10.044736,41.620895,36.974014,0.46781954,0.4439098,0.5720758
6758,6758,29,29,0.2129904329776764,31,0.3189881443977356,25,0.3542627990245819,0.3115234375,0.2529296875,0.041015625,0.20943484769280946,0.1410339682521355,0.07166892537646465,12.254647,19.119116,15.554512,0.318763,0.077718705,0.30463603
6759,6759,1,1,0.7442875504493713,1,0.8153976798057556,1,0.5753116607666016,0.6015625,0.369140625,0.1240234375,0.16790493093291525,0.025948080768631504,0.18549436288230578,5.159115,8.024417,5.5841374,0.13997635,-0.3564517,-0.02390111
6760,6760,2,2,0.7955923676490784,2,0.7981011271476746,5,0.5849836468696594,0.6123046875,0.634765625,0.033203125,0.20036359248215124,0.14684480486454393,0.0778608697163295,1.3833978,24.174124,24.257391,0.2971252,-0.26403993,-0.27877146
6761,6761,35,35,0.9700762033462524,35,0.9143073558807373,35,0.8313435316085815,0.818359375,0.4111328125,0.255859375,0.40691135201308004,0.16737949115992187,0.24586418780720412,2.329891,3.041269,1.8317415,0.1636835,-0.045545876,0.023869256
6762,6762,9,9,0.9253966808319092,9,0.7501620650291443,9,0.9119245409965515,0.544921875,0.341796875,0.8017578125,0.4247389779946279,0.03258723331616945,0.3922605904197182,4.784242,4.760457,1.2002763,0.12394686,0.09260231,0.19655058
6763,6763,7,7,0.7926672697067261,7,0.8392388820648193,7,0.8885162472724915,0.4033203125,0.28515625,0.234375,0.5362071575182498,0.3157623892854538,0.33554102746213527,10.051973,10.072246,7.3328376,0.43969637,0.38003224,0.35517374
6764,6764,10,10,0.9274752140045166,10,0.9759619832038879,10,0.9300822615623474,0.4248046875,0.537109375,0.388671875,0.2746862282949511,0.09118676370102027,0.24106502533684943,2.889114,2.140697,2.7653499,0.20160519,-0.0066652508,0.2031427
6765,6765,10,10,0.9236876368522644,10,0.9805219173431396,10,0.9335751533508301,0.4951171875,0.5048828125,0.541015625,0.43492118505038646,0.11559699112745972,0.3499954319982598,1.5216384,1.4617046,1.5257305,0.17996204,0.06597397,-0.11903555
6766,6766,18,27,0.17705592513084412,11,0.39778417348861694,26,0.41794177889823914,0.291015625,0.259765625,0.025390625,0.1547863042797696,0.16563816786266788,0.05013461502420945,13.366,22.153803,16.910501,0.01881982,-0.07463499,0.2515423
6767,6767,8,7,0.42309805750846863,5,0.6648641228675842,5,0.676504373550415,0.251953125,0.2509765625,0.029296875,0.42121288888490277,0.05744612424151822,0.4161821014352426,19.243515,33.91182,30.64037,0.6092359,0.33012792,0.4041489
6768,6768,24,24,0.2931312918663025,27,0.7968468070030212,11,0.5532861351966858,0.30078125,0.2734375,0.0322265625,0.3671406842996254,0.19903309511781503,0.5635952223117372,8.388816,15.636007,14.49446,0.35240173,0.12505895,0.16083205
6769,6769,10,10,0.9566817879676819,10,0.9716213941574097,10,0.7912155985832214,0.349609375,0.474609375,0.025390625,0.12418486413050872,0.15608638824298723,0.15298520690305287,4.751452,34.3646,32.45711,0.27592838,0.22252364,0.53197414
6770,6770,25,25,0.9801093339920044,25,0.9599100947380066,25,0.9597961902618408,0.7177734375,0.388671875,0.7333984375,0.1751654333983011,0.04319072132458341,0.1870985016993394,2.457595,2.4879386,0.56476486,0.16640362,0.08619295,0.2180124
6771,6771,13,13,0.9989416003227234,13,0.9999940395355225,13,0.9951075315475464,1.0,1.0,0.7646484375,0.0015853825638916697,0.08987069977579064,0.09126801598747394,0.05296835,0.32488546,0.3225736,0.19159693,0.07102646,0.1370153
6772,6772,4,4,0.9891110062599182,4,0.971763551235199,4,0.9899802803993225,0.7783203125,0.3994140625,0.859375,0.3779773824524816,0.1628606088510593,0.3085536494324777,2.435849,2.5679266,0.85119426,0.38394925,0.22597705,-0.041907385
6773,6773,13,13,0.9986463189125061,13,0.9950780868530273,13,0.998771607875824,0.9990234375,0.8974609375,1.0,0.35953777064320813,0.36532263116322006,0.44500727392374184,0.21479145,0.20793396,0.08577869,-0.07043774,-0.05673519,0.17788932
6774,6774,25,25,0.9835149049758911,25,0.9948586225509644,25,0.968883752822876,0.7890625,0.7978515625,0.880859375,0.4646638347341767,0.12633476230636934,0.47079124022401286,0.46722284,0.40582606,0.41712126,0.2306308,0.13639218,0.25227952
6775,6775,12,12,0.9847819209098816,12,0.9423254132270813,12,0.9829254150390625,0.880859375,0.4013671875,0.6650390625,0.2824086573444095,0.2897234629356617,0.05046274496083644,2.7103124,2.7210891,0.5066195,0.041178197,0.05796376,-0.041313503
6776,6776,3,3,0.8720414638519287,3,0.9815426468849182,3,0.9544252753257751,0.3017578125,0.3466796875,0.0703125,0.07504789545835903,0.13949078907541737,0.1063925469837985,7.160377,10.71364,10.963576,0.7289488,0.5865676,0.59331524
6777,6777,4,4,0.9816965460777283,4,0.9914355874061584,4,0.9609989523887634,0.7705078125,0.724609375,0.6513671875,0.3473259437534816,0.1591323795742774,0.33824353633276416,1.0887206,0.8412748,1.252993,0.2717167,0.14761998,0.02292135
6778,6778,39,33,0.47083500027656555,13,0.5198938250541687,39,0.7403464317321777,0.2685546875,0.1953125,0.0361328125,0.5087570760070825,0.44059060538401495,0.1050308747593381,32.357277,32.02601,12.288971,0.18100055,0.2635323,0.34769404
6779,6779,14,14,0.9917899370193481,14,0.9833226799964905,14,0.9677014350891113,0.8046875,0.3798828125,0.482421875,0.3678466158373423,0.10302283807576572,0.31656245158423174,1.9462792,1.9906205,0.73159975,0.110200696,0.13736506,0.16052745
6780,6780,10,10,0.9284710884094238,10,0.891877293586731,10,0.9388939142227173,0.482421875,0.2890625,0.5615234375,0.07510516156534942,0.16296818593405635,0.08917250627296298,4.4235783,4.4539022,1.9406397,0.2537895,0.1483997,0.19037452
6781,6781,38,38,0.8508074283599854,38,0.8832582235336304,38,0.8889235258102417,0.2880859375,0.2431640625,0.2421875,0.2256993643076769,0.10763647581808099,0.2736132015136933,11.742588,11.100274,5.566189,0.066769764,0.013180802,-0.063252255
6782,6782,3,3,0.4103226661682129,3,0.8827021718025208,5,0.5943548679351807,0.19921875,0.220703125,0.0498046875,0.4652540771340986,0.16583389051103287,0.3014274862000392,20.42043,25.500631,17.581661,0.5485387,0.09965181,0.11966449
6783,6783,33,33,0.9926041960716248,33,0.9998900890350342,33,0.9768463969230652,0.724609375,1.0,0.876953125,0.010889574731870586,0.019683441064705723,0.023763339826926192,0.544957,0.2245161,0.5324259,0.23164102,0.16178042,0.2639627
6784,6784,12,12,0.9844110012054443,12,0.9592018723487854,12,0.9860111474990845,0.9619140625,0.416015625,0.91015625,0.01336910974008983,0.001545281241969035,0.013487043252092146,2.049328,2.0598643,0.21011403,0.07612637,0.021593373,0.16635504
6785,6785,14,14,0.9838000535964966,14,0.9964375495910645,14,0.9637080430984497,0.810546875,0.830078125,0.501953125,0.2122628199539476,0.08728479549516253,0.2490693290228364,0.34489918,0.6927172,0.70397276,0.24544741,0.062004816,0.05654044
6786,6786,31,31,0.9013363718986511,31,0.9571255445480347,31,0.8950956463813782,0.4912109375,0.345703125,0.3046875,0.09865398549161294,0.08970685820490898,0.13203394997541273,4.783345,5.4113092,3.7677307,0.26716164,0.007923405,-0.1402774
6787,6787,24,24,0.6795412302017212,24,0.6469999551773071,24,0.3956252336502075,0.3955078125,0.3291015625,0.041015625,0.4117613880433364,0.33036900606068087,0.19653421843818397,5.9432344,18.860352,18.177813,0.039188642,0.17333516,0.33733732
6788,6788,26,26,0.6699333786964417,19,0.3445141315460205,26,0.7556942105293274,0.4736328125,0.2197265625,0.1630859375,0.0420322428739051,0.06409369570178483,0.05984534394577725,18.631958,17.805998,3.187401,-0.22053838,0.18554246,0.12272123
6789,6789,8,5,0.35466599464416504,5,0.4145411252975464,5,0.7667029500007629,0.1728515625,0.2294921875,0.0654296875,0.04527067140443826,0.013037205144507097,0.04051295495101026,25.358421,19.915298,20.43836,0.20243682,0.13080138,0.22484604
6790,6790,25,25,0.9683650135993958,25,0.9725462198257446,25,0.9584342837333679,0.6162109375,0.4541015625,0.7841796875,0.3492427430202249,0.04341825980481504,0.38649479736345427,1.8637023,1.9052142,0.91318387,0.30318466,0.15887612,0.23805079
6791,6791,24,24,0.6010441780090332,24,0.9416716694831848,24,0.6594877243041992,0.484375,0.4248046875,0.23046875,0.3201001979632094,0.27508921388050733,0.25900523499508954,3.1300151,3.1618705,2.9627802,0.1946102,0.3736214,0.21758346
6792,6792,31,31,0.9116595387458801,31,0.9806435108184814,31,0.9203899502754211,0.4638671875,0.4111328125,0.6201171875,0.3636095211918146,0.3485012843368038,0.1541931089512143,3.149891,2.608765,2.2207074,0.1002028,0.11686735,-0.11864196
6793,6793,2,2,0.6272935271263123,2,0.5006018280982971,2,0.5830937027931213,0.39453125,0.2548828125,0.03515625,0.34925833481554236,0.3347137834068719,0.15873800450612968,22.476696,44.195847,28.72071,0.41672736,-0.47855335,-0.14398532
6794,6794,2,2,0.830607533454895,2,0.8397953510284424,2,0.7671123147010803,0.791015625,0.5849609375,0.0654296875,0.20750626826898796,0.07020497995712147,0.24094074634671775,1.4777818,18.04482,17.496374,0.50444704,-0.48599297,-0.4488064
6795,6795,4,4,0.985383152961731,4,0.996319055557251,4,0.9927733540534973,0.7099609375,0.8681640625,0.91015625,0.02406023468596715,0.06680080330842725,0.09012590202242163,0.9753909,0.3296775,1.0217625,0.35857096,0.22839825,0.19724056
6796,6796,14,14,0.9936677813529968,14,0.9966140389442444,14,0.9876261353492737,0.8603515625,0.8154296875,0.892578125,0.36520011065737207,0.33761061491026234,0.14801908159609195,0.33860326,0.33742833,0.28553843,0.1511339,0.08218529,0.075429216
6797,6797,1,1,0.8185561895370483,1,0.9205416440963745,1,0.9035202264785767,0.439453125,0.3232421875,0.38671875,0.18471345785591442,0.03250762696194329,0.2164525862450928,4.2555165,4.478245,3.458238,0.11650921,-0.25693047,-0.046051063
6798,6798,2,2,0.9155510067939758,2,0.7550843358039856,2,0.7553563117980957,0.9384765625,0.62109375,0.06640625,0.4512187315092072,0.22193604077084259,0.3354982085028815,0.6721856,11.834647,11.744434,0.0636047,-0.042980924,0.271572
6799,6799,31,31,0.8718058466911316,31,0.7500601410865784,31,0.9127154350280762,0.4951171875,0.25,0.7646484375,0.1703049479371878,0.07462305568987553,0.0957240616477053,9.891296,10.270517,1.8319274,0.3271391,0.22613509,0.30106777
6800,6800,37,40,0.8815203905105591,40,0.9652437567710876,40,0.6228963732719421,0.2900390625,0.38671875,0.041015625,0.1887438544410752,0.11197116164988621,0.17459865608606412,6.499925,14.464737,13.392136,0.17583877,0.11205372,0.37882042
6801,6801,17,17,0.9836686253547668,17,0.9871658682823181,17,0.9985992312431335,0.9365234375,0.75390625,1.0,0.14357464450512825,0.13889395859373632,0.05431709315670254,0.38993362,0.36421543,0.16268206,0.046221994,0.008374013,0.023875697
6802,6802,25,25,0.980929970741272,25,0.9715448617935181,25,0.9584826827049255,0.736328125,0.5107421875,0.8134765625,0.3825630748667087,0.0962086022575592,0.361275739942307,1.1679695,1.1813049,0.5930751,0.356245,0.29057282,0.38574025
6803,6803,1,1,0.8505739569664001,1,0.9653319120407104,1,0.7447516322135925,0.6220703125,0.5966796875,0.1376953125,0.16094295926336977,0.03170831683131091,0.15036715835004752,2.4631495,5.037624,5.491656,0.16937633,-0.14084892,-0.08109716
6804,6804,9,9,0.8730182647705078,9,0.8154371380805969,9,0.909414529800415,0.4140625,0.3369140625,0.4326171875,0.3458615171596192,0.20668109636595033,0.16689214206358924,5.539628,5.5104184,2.1582868,0.113650136,-0.019421164,0.2226693
6805,6805,22,22,0.758821427822113,22,0.9646557569503784,25,0.8869644999504089,0.2919921875,0.3017578125,0.0556640625,0.5545836967348106,0.2510265179792741,0.4039350257526613,7.1393375,12.781619,12.88752,0.57411164,0.12193161,0.060376618
6806,6806,38,38,0.9442249536514282,38,0.9924392700195312,38,0.9204152822494507,0.40625,0.521484375,0.318359375,0.1628359947786466,0.04269459198519438,0.1760648659044409,2.6651297,1.7133927,3.0126588,0.16144273,-0.007855255,-0.07055476
6807,6807,12,12,0.9851810932159424,12,0.9974665641784668,12,0.9761922955513,0.7666015625,0.732421875,0.169921875,0.07414098064613212,0.03264816361612636,0.045274220874129384,0.5739294,3.4834743,3.4353817,-0.010616363,-0.042214796,0.07486676
6808,6808,38,38,0.6386666297912598,38,0.6625242233276367,38,0.8178976774215698,0.25,0.2109375,0.11328125,0.1902484893656419,0.05601673194302786,0.18908155783723488,28.96274,28.545094,9.1737175,0.09656121,0.11769945,0.081169665
6809,6809,9,9,0.9391123652458191,9,0.733978271484375,9,0.922139585018158,0.482421875,0.28125,0.484375,0.18736944607355685,0.008513151455338909,0.1805406072932753,6.8850236,6.8731656,1.7037758,0.14477408,0.1520052,0.1892583
6810,6810,13,13,0.9703279137611389,13,0.7016991972923279,13,0.8002544641494751,0.2705078125,0.232421875,0.0439453125,0.6224535231079238,0.3371818612143031,0.3226193727250452,13.457216,19.46564,15.9626875,0.25279427,0.11688112,-0.023240134
6811,6811,1,1,0.931152880191803,1,0.8365562558174133,1,0.8592924475669861,0.4326171875,0.3017578125,0.158203125,0.08657552917814322,0.07399048834164905,0.11352271366187586,6.5113087,6.8900647,5.1431937,0.29673392,0.21271859,0.21627685
6812,6812,5,5,0.6769358515739441,5,0.7381879091262817,5,0.8771524429321289,0.2763671875,0.2490234375,0.1220703125,0.28810692316942466,0.025589236360921162,0.31343628991678585,13.464948,16.893084,16.734493,0.6754541,0.18346669,0.16702598
6813,6813,6,32,0.5010638236999512,32,0.610431969165802,32,0.43839573860168457,0.19921875,0.2841796875,0.0263671875,0.20124340356009904,0.19220334712871057,0.12606313276600026,12.427614,20.851986,20.362547,0.35615095,0.25396666,0.3883842
6814,6814,38,38,0.5589823126792908,13,0.517792820930481,38,0.8074280023574829,0.1689453125,0.23046875,0.1064453125,0.16502553128446398,0.20491891872664178,0.3681360775641234,21.827808,16.407711,15.868223,0.03708381,-0.044710577,0.17632626
6815,6815,1,1,0.9080114960670471,1,0.8098786473274231,1,0.8940449357032776,0.609375,0.318359375,0.1943359375,0.31449511117710405,0.2744620089001949,0.19923700454537885,4.0004787,6.287876,4.7914367,0.14119436,-0.04309751,0.054470185
6816,6816,26,26,0.8228291273117065,26,0.6369105577468872,26,0.5900158882141113,0.541015625,0.2841796875,0.189453125,0.19703589303563246,0.1381470245393671,0.15481674872499068,6.545924,7.0417,3.6309257,0.23265702,0.21862637,0.43059307
6817,6817,5,5,0.6633155345916748,5,0.6801571249961853,5,0.8518803715705872,0.39453125,0.23828125,0.1044921875,0.0635949606537456,0.01828259096774722,0.07279471070311846,13.274762,15.305777,6.0123897,0.2460733,-0.10198631,0.05140613
6818,6818,17,17,0.9717556834220886,17,0.9344422817230225,17,0.9976800084114075,0.7900390625,0.482421875,0.9990234375,0.1249420887208456,0.0695523782935926,0.05569733821003625,1.0923023,1.0393418,0.32076946,-0.00523761,0.016346354,0.2886493
6819,6819,23,23,0.21094945073127747,23,0.39081114530563354,23,0.33714184165000916,0.5341796875,0.26171875,0.2236328125,0.28465172673542727,0.06508041158493123,0.24365747814916386,11.468837,11.164428,2.7287383,0.07037625,0.22418244,0.16423881
6820,6820,9,9,0.9574970006942749,9,0.9272677302360535,9,0.8863884210586548,0.416015625,0.404296875,0.072265625,0.2744847192449087,0.0196609752634224,0.2816559640194028,4.1463633,16.395237,18.258953,-0.056281548,0.18863791,-0.42241436
6821,6821,9,9,0.8839542269706726,9,0.9066315293312073,9,0.8897738456726074,0.3935546875,0.3916015625,0.3759765625,0.3416539330909887,0.12903072174143582,0.37018029332628044,3.9583194,3.340082,2.6269827,0.13709417,0.22682992,0.15333883
6822,6822,35,35,0.9426563382148743,35,0.9471192955970764,35,0.8897086381912231,0.7373046875,0.482421875,0.3369140625,0.45134409397032016,0.38285767328892767,0.36851576605410785,1.4994358,2.1179142,1.6141298,-0.090998426,0.019798057,0.25871906
6823,6823,2,2,0.7376476526260376,2,0.6361626386642456,2,0.7147530913352966,0.314453125,0.400390625,0.0625,0.20414614487305902,0.07997655794283266,0.126810848197068,5.5921206,12.018828,13.689,0.24340303,-0.10890184,-0.15974294
6824,6824,4,4,0.9734753966331482,4,0.9666016697883606,4,0.9829490184783936,0.486328125,0.400390625,0.1943359375,0.21367729916537226,0.041128545054243106,0.18687510725325415,5.7138114,6.4769874,5.9664993,0.53689086,0.2817361,0.14368147
6825,6825,1,1,0.9276642203330994,1,0.9989702701568604,1,0.822296679019928,0.76953125,1.0,0.216796875,0.28375796049786295,0.19692873500256347,0.09027291462435408,0.67220473,2.786368,2.9082954,-0.11885286,-0.24579127,-0.0831129
6826,6826,25,25,0.8655039668083191,25,0.9175257682800293,25,0.9374368786811829,0.39453125,0.3408203125,0.4580078125,0.07505503730280251,0.09034843748303505,0.16539697889079927,4.683842,4.059252,2.5568326,0.10876237,0.20347425,0.33774564
6827,6827,16,16,0.9068411588668823,16,0.7632501721382141,16,0.7788972854614258,0.908203125,0.4853515625,0.15234375,0.2840115009370244,0.19093916824723553,0.11012776360638998,1.7539183,3.7581086,3.8676844,0.36185613,0.31454214,0.16048692
6828,6828,5,5,0.49330464005470276,2,0.638973593711853,5,0.7469345927238464,0.234375,0.2626953125,0.04296875,0.09991574369668946,0.037195590512655044,0.08459621294791957,16.834738,16.22404,15.360553,0.2374544,0.42393914,0.19647071
6829,6829,3,3,0.9745436906814575,3,0.9505758881568909,3,0.848527193069458,0.640625,0.3623046875,0.05859375,0.47491137170363157,0.22657437293051438,0.25233923058474844,3.1369522,20.08625,21.188879,0.55477256,0.55453634,0.50542045
6830,6830,12,12,0.9685065150260925,12,0.5944783687591553,12,0.975009560585022,0.5810546875,0.2578125,0.4912109375,0.13023325213353404,0.01176132360584997,0.14089758222238336,12.387934,12.468483,0.97354305,0.14562154,0.038748436,0.100047834
6831,6831,1,1,0.9224448204040527,1,0.6658547520637512,1,0.9169071912765503,0.833984375,0.353515625,0.4990234375,0.24310495224880518,0.15547249235629185,0.1874284003978598,2.943458,3.3352823,1.3225379,0.29511437,-0.083668634,-0.330735
6832,6832,5,5,0.562015175819397,5,0.5445281863212585,5,0.7914577126502991,0.3232421875,0.28515625,0.111328125,0.3823334201872161,0.31285836280631985,0.1850061815077268,9.79552,11.7092085,6.8506436,0.29425257,-0.0043391734,0.18086246
6833,6833,2,2,0.8560882806777954,2,0.7933139204978943,2,0.8732028007507324,0.9638671875,0.7177734375,0.24609375,0.3043464871872725,0.21494423514381636,0.12234426583352534,0.43472564,2.3980873,2.3637292,0.40982187,0.057893626,0.12624028
6834,6834,12,12,0.9455050826072693,12,0.9864841103553772,12,0.9740563035011292,0.3984375,0.4453125,0.0703125,0.21062591962135152,0.037862548290561286,0.17949426542565983,2.6485705,8.063978,7.620073,0.20029002,0.04959812,0.28000537
6835,6835,38,38,0.9562609791755676,38,0.9433300495147705,38,0.9105023145675659,0.482421875,0.341796875,0.2724609375,0.3987245095021773,0.19522459996652214,0.20941879466501642,3.9649963,3.9899812,2.559712,0.17238659,0.10379286,-0.0041809217
6836,6836,30,11,0.5984219312667847,30,0.41769853234291077,11,0.6670393347740173,0.2734375,0.27734375,0.0947265625,0.1192765208874342,0.04189646621375484,0.1057570076632047,12.547843,8.522056,12.691774,0.33866706,0.39213434,0.3425536
6837,6837,1,1,0.9467206597328186,1,0.891129195690155,1,0.8542385697364807,0.8525390625,0.4755859375,0.240234375,0.38338973099985774,0.35285689921052016,0.119211587381233,3.3788939,6.2801046,4.29629,0.2694155,-0.27026016,0.17711559
6838,6838,18,29,0.2870049774646759,18,0.690446138381958,18,0.19108808040618896,0.2490234375,0.2314453125,0.0732421875,0.4626271815327693,0.27037585837902844,0.23022938810649535,15.7166815,18.49029,12.005536,0.28150463,0.09986579,0.18647696
6839,6839,38,38,0.8825168013572693,38,0.7274407148361206,38,0.8935546278953552,0.3291015625,0.251953125,0.2177734375,0.22811706790173616,0.004367841050554359,0.2310105324821258,12.048127,11.292272,4.12264,-0.12882183,-0.03334253,0.11574934
6840,6840,2,2,0.8222693800926208,2,0.7146942615509033,2,0.7639802694320679,0.849609375,0.6103515625,0.068359375,0.36550706583238685,0.23926234443397312,0.574320332623773,1.0727152,9.521785,9.337604,0.29982674,-0.19791386,-0.22817972
6841,6841,2,2,0.8382919430732727,2,0.8877159953117371,2,0.5506247878074646,0.7314453125,0.5458984375,0.0361328125,0.27473675346891047,0.10538495463859965,0.2827254215381914,1.9343793,31.901333,31.310225,0.6756194,-0.40886533,-0.439488
6842,6842,12,12,0.9948787689208984,12,0.9142069220542908,12,0.9872654676437378,1.0,0.392578125,0.9599609375,0.32059610443111963,0.31134863212111846,0.32131115065632426,2.4908872,2.5024676,0.15034595,0.12961756,-0.014868113,0.022177374
6843,6843,17,17,0.9816887378692627,17,0.9077680110931396,17,0.9948845505714417,0.873046875,0.474609375,0.994140625,0.664106970634941,0.37906509347387757,0.4446465985217958,1.3297592,1.2992041,0.26267195,0.014331496,0.15339318,0.07445452
6844,6844,33,33,0.9992722868919373,33,0.9978602528572083,33,0.9675614833831787,1.0,0.9072265625,0.9912109375,0.488121667540395,0.26496527668186787,0.29463779134306134,0.18443243,0.19790891,0.08309124,-0.06729057,0.023563243,-0.3256752
6845,6845,1,1,0.9164111018180847,1,0.9035572409629822,1,0.8227574825286865,0.771484375,0.55078125,0.126953125,0.4022123221754411,0.24054358995775027,0.33423366405545096,1.2532121,11.415877,11.003931,0.24171016,-0.35673365,-0.11090893
6846,6846,28,28,0.3348979949951172,30,0.3156152069568634,30,0.35376474261283875,0.3427734375,0.2958984375,0.015625,0.38529861067309445,0.21376708231341401,0.18659220994094297,8.917962,31.524437,32.044773,-0.11752109,0.21309657,0.12060955
6847,6847,1,1,0.9423218965530396,1,0.8572748303413391,1,0.8828755617141724,0.779296875,0.4697265625,0.3583984375,0.09904417205040637,0.1624040199022624,0.1919496770289076,2.411244,3.438733,2.5129478,0.2766041,-0.24470119,-0.26867887
6848,6848,17,17,0.9404172301292419,17,0.5505906343460083,12,0.5424253940582275,0.6865234375,0.2744140625,0.044921875,0.19491914326720824,0.0012819381143057652,0.19572577692557958,7.069979,12.636586,9.774953,0.074364774,-0.10084193,0.014386501
6849,6849,5,5,0.7177635431289673,5,0.7631520628929138,5,0.8610848784446716,0.4111328125,0.2568359375,0.05859375,0.0833749855271326,0.03303673692481468,0.050455639329645856,8.2021,16.247604,14.394372,0.09672315,-0.07966461,-0.17889212
6850,6850,9,9,0.9312624335289001,9,0.7770267128944397,9,0.9045674800872803,0.5732421875,0.3955078125,0.78125,0.18833647115226013,0.015227903327600777,0.20029258443809933,3.2126367,3.0752325,1.1944685,0.086949944,0.1037565,0.10509452
6851,6851,35,35,0.9572932124137878,35,0.9201645851135254,35,0.8986099362373352,0.7421875,0.4619140625,0.541015625,0.43051947968320187,0.3587651434020762,0.20261959589599748,2.421994,2.5160599,0.8268428,0.004965623,-0.01780604,0.16314895
6852,6852,38,38,0.958323061466217,38,0.9437917470932007,38,0.8900257349014282,0.4970703125,0.3271484375,0.3037109375,0.004866961206357061,0.021725131707641364,0.023536082885002935,4.6457314,4.6909575,2.2947826,0.12981042,0.06325169,0.011165246
6853,6853,3,3,0.8873429894447327,3,0.9176855683326721,3,0.7696065902709961,0.2587890625,0.2314453125,0.0244140625,0.3037036026603872,0.13454965785736808,0.39676836916657726,17.637434,37.609787,43.407196,0.7676689,0.7338282,0.6060605
6854,6854,0,8,0.3173321485519409,1,0.33522775769233704,8,0.3838905990123749,0.30859375,0.24609375,0.029296875,0.1449000946731115,0.201513789229866,0.06835184065984623,15.576237,25.295406,23.016844,0.39457843,0.3295343,0.42326602
6855,6855,1,1,0.9483090043067932,1,0.7943738102912903,1,0.8811426758766174,0.671875,0.2822265625,0.130859375,0.01618365832684718,0.026596902191578647,0.02252676045582928,7.3214474,8.623065,4.542228,0.3100985,0.034938745,-0.03388196
6856,6856,12,12,0.9439886808395386,12,0.9116039872169495,12,0.9795531630516052,0.59765625,0.322265625,0.572265625,0.02308927014851088,0.10322678897302354,0.10152004915710759,3.8855476,3.832186,0.7799971,0.16960207,0.27141812,0.12135156
6857,6857,2,2,0.7737889289855957,2,0.7644310593605042,2,0.7688214182853699,0.646484375,0.6875,0.0888671875,0.08422979627355852,0.0986668095030206,0.0704211185651048,1.137815,7.8743315,8.046285,0.37510478,-0.3357197,-0.31975654
6858,6858,18,18,0.9856788516044617,18,0.9560373425483704,18,0.9635985493659973,0.6650390625,0.4482421875,0.4775390625,0.2814672687668868,0.19957537290359378,0.1559724479662153,1.8634291,2.033097,1.061096,0.5330691,0.38843197,0.47905162
6859,6859,25,25,0.882823646068573,25,0.9078178405761719,25,0.9003857970237732,0.345703125,0.275390625,0.060546875,0.2615576716948725,0.05510909648958524,0.29260373563807224,7.280057,13.115119,12.448356,0.47132212,0.2904785,0.2843062
6860,6860,13,13,0.9996910095214844,13,0.9983358979225159,13,0.9956674575805664,1.0,0.9609375,0.9169921875,0.26615456918523783,0.34466422473910396,0.09081469431316185,0.11754395,0.21564524,0.18039644,0.025620895,0.009895776,0.20615634
6861,6861,17,17,0.9920640587806702,17,0.9603299498558044,17,0.9999805688858032,0.9873046875,0.6875,1.0,0.20398119619188698,0.1154444997794435,0.18879709875655293,0.5584425,0.5637345,0.07484993,0.138178,0.110041715,-0.008553866
6862,6862,39,33,0.5629487037658691,39,0.6198347210884094,33,0.3803994059562683,0.2841796875,0.2236328125,0.03515625,0.33408739201844007,0.0698023453487498,0.3006741713775734,19.459337,23.778976,17.756805,-0.085766606,0.12632923,0.027323047
6863,6863,35,35,0.9210704565048218,35,0.9180440306663513,35,0.7520559430122375,0.7119140625,0.33203125,0.2724609375,0.28126164365987294,0.0341332234659034,0.31348616449816735,5.13779,5.189689,1.7077227,0.16117878,0.17833482,0.28875938
6864,6864,5,5,0.8870460987091064,5,0.6546868085861206,5,0.9036561250686646,0.412109375,0.3310546875,0.2431640625,0.2630679089628945,0.07115438332316548,0.26372488602837857,4.58934,4.144003,4.3034015,0.17555942,0.20176117,0.087946996
6865,6865,17,17,0.9711541533470154,17,0.9656855463981628,17,0.9983248114585876,0.8662109375,0.7646484375,0.990234375,0.18929959973727573,0.0528733226285591,0.1562616572017254,0.48780185,0.39149156,0.25182775,-0.15375528,-0.038084257,0.1546333
